SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
21993,1610612744,GOS,Golden State Warriors,29300114,20/11/1993,GOS vs. SEA,L,240,97,36,96,0.375,4,15,0.267,21,28,0.75,20,26,46,21,6,7,18,24,
21993,1610612744,GOS,Golden State Warriors,29300096,18/11/1993,GOS vs. LAL,W,240,103,42,96,0.438,5,13,0.385,14,27,0.519,26,33,59,25,10,10,17,24,
21993,1610612744,GOS,Golden State Warriors,29300074,16/11/1993,GOS vs. PHX,L,240,104,44,87,0.506,4,12,0.333,12,16,0.75,14,21,35,28,6,7,14,27,
21993,1610612744,GOS,Golden State Warriors,29300062,13/11/1993,GOS @ DEN,W,240,106,43,86,0.5,1,9,0.111,19,26,0.731,20,29,49,16,7,9,23,23,
21993,1610612744,GOS,Golden State Warriors,29300057,12/11/1993,GOS vs. CLE,L,240,93,38,79,0.481,4,12,0.333,13,25,0.52,13,21,34,24,4,3,17,19,
21993,1610612744,GOS,Golden State Warriors,29300038,09/11/1993,GOS vs. HOU,L,240,93,38,80,0.475,4,12,0.333,13,20,0.65,9,29,38,23,11,2,15,22,
21993,1610612744,GOS,Golden State Warriors,29300017,06/11/1993,GOS @ DAL,W,240,93,33,66,0.5,1,6,0.167,26,36,0.722,12,27,39,18,5,8,17,26,
21993,1610612744,GOS,Golden State Warriors,29300012,05/11/1993,GOS @ SAN,L,240,85,30,84,0.357,9,17,0.529,16,24,0.667,13,31,44,14,8,1,12,28,
21992,1610612744,GOS,Golden State Warriors,29201107,25/04/1993,GOS vs. SEA,W,240,119,44,91,0.484,8,17,0.471,23,26,0.885,17,32,49,29,7,4,20,26,
21992,1610612744,GOS,Golden State Warriors,29201083,23/04/1993,GOS @ UTH,L,240,91,37,84,0.44,3,14,0.214,14,26,0.538,18,19,37,20,9,3,16,20,
21992,1610612744,GOS,Golden State Warriors,29201075,21/04/1993,GOS vs. SAC,W,240,132,53,94,0.564,0,5,0,26,33,0.788,13,43,56,38,10,14,20,24,
21992,1610612744,GOS,Golden State Warriors,29201061,20/04/1993,GOS @ POR,L,240,99,42,97,0.433,6,16,0.375,9,11,0.818,13,31,44,18,6,6,16,19,
21992,1610612744,GOS,Golden State Warriors,29201051,18/04/1993,GOS @ LAL,L,240,112,50,94,0.532,4,8,0.5,8,14,0.571,17,29,46,23,9,7,19,28,
21992,1610612744,GOS,Golden State Warriors,29201035,16/04/1993,GOS @ LAC,L,240,115,47,96,0.49,4,20,0.2,17,19,0.895,14,25,39,19,12,0,14,22,
21992,1610612744,GOS,Golden State Warriors,29201024,14/04/1993,GOS vs. SAN,L,240,93,33,86,0.384,6,12,0.5,21,31,0.677,21,30,51,23,7,9,17,25,
21992,1610612744,GOS,Golden State Warriors,29201006,12/04/1993,GOS vs. DEN,L,240,96,37,97,0.381,2,10,0.2,20,26,0.769,19,33,52,24,10,4,17,23,
21992,1610612744,GOS,Golden State Warriors,29200994,10/04/1993,GOS vs. DAL,W,240,100,35,86,0.407,2,9,0.222,28,38,0.737,20,40,60,21,3,10,20,26,
21992,1610612744,GOS,Golden State Warriors,29200979,08/04/1993,GOS vs. LAL,W,265,122,45,93,0.484,3,7,0.429,29,42,0.69,25,32,57,26,7,2,20,24,
21992,1610612744,GOS,Golden State Warriors,29200964,06/04/1993,GOS @ SAN,W,240,125,48,81,0.593,7,12,0.583,22,28,0.786,6,36,42,25,8,4,18,31,
21992,1610612744,GOS,Golden State Warriors,29200952,03/04/1993,GOS @ HOU,L,240,111,47,94,0.5,4,14,0.286,13,18,0.722,16,23,39,22,3,0,16,29,
21992,1610612744,GOS,Golden State Warriors,29200941,02/04/1993,GOS @ DAL,W,240,134,50,92,0.543,5,17,0.294,29,37,0.784,21,39,60,31,11,7,18,19,
21992,1610612744,GOS,Golden State Warriors,29200923,30/03/1993,GOS vs. MIN,L,240,100,40,87,0.46,2,7,0.286,18,28,0.643,18,27,45,26,6,3,20,25,
21992,1610612744,GOS,Golden State Warriors,29200910,28/03/1993,GOS vs. NYK,L,240,84,29,79,0.367,5,10,0.5,21,33,0.636,15,27,42,15,9,7,12,29,
21992,1610612744,GOS,Golden State Warriors,29200900,26/03/1993,GOS @ MIN,W,240,94,35,80,0.438,6,9,0.667,18,25,0.72,20,24,44,24,8,3,16,21,
21992,1610612744,GOS,Golden State Warriors,29200887,25/03/1993,GOS @ DEN,L,240,88,33,84,0.393,2,6,0.333,20,27,0.741,16,29,45,13,9,6,16,22,
21992,1610612744,GOS,Golden State Warriors,29200866,22/03/1993,GOS vs. DET,W,240,96,38,85,0.447,3,9,0.333,17,24,0.708,18,31,49,31,3,4,15,18,
21992,1610612744,GOS,Golden State Warriors,29200849,19/03/1993,GOS @ SAC,W,240,113,40,78,0.513,4,10,0.4,29,38,0.763,17,31,48,27,8,7,25,21,
21992,1610612744,GOS,Golden State Warriors,29200841,18/03/1993,GOS vs. HOU,L,240,85,36,78,0.462,3,10,0.3,10,20,0.5,16,32,48,22,7,3,20,19,
21992,1610612744,GOS,Golden State Warriors,29200824,16/03/1993,GOS vs. BOS,L,240,88,38,90,0.422,1,6,0.167,11,19,0.579,16,26,42,24,11,5,18,15,
21992,1610612744,GOS,Golden State Warriors,29200796,11/03/1993,GOS vs. NJN,L,240,91,34,80,0.425,3,7,0.429,20,29,0.69,17,29,46,25,5,4,19,21,
21992,1610612744,GOS,Golden State Warriors,29200788,10/03/1993,GOS @ PHX,L,240,100,41,81,0.506,2,8,0.25,16,24,0.667,10,29,39,24,7,6,20,30,
21992,1610612744,GOS,Golden State Warriors,29200770,07/03/1993,GOS vs. POR,L,240,96,36,92,0.391,3,11,0.273,21,30,0.7,20,28,48,27,7,4,21,20,
21992,1610612744,GOS,Golden State Warriors,29200737,03/03/1993,GOS vs. LAL,L,240,111,44,80,0.55,4,8,0.5,19,23,0.826,15,26,41,25,4,1,23,18,
21992,1610612744,GOS,Golden State Warriors,29200726,01/03/1993,GOS vs. PHL,W,240,131,55,114,0.482,8,16,0.5,13,18,0.722,18,31,49,43,7,4,8,16,
21992,1610612744,GOS,Golden State Warriors,29200715,27/02/1993,GOS @ SEA,L,240,92,31,67,0.463,1,8,0.125,29,37,0.784,8,25,33,16,7,2,13,23,
21992,1610612744,GOS,Golden State Warriors,29200702,26/02/1993,GOS vs. LAC,L,240,98,34,75,0.453,5,17,0.294,25,40,0.625,12,33,45,21,11,2,23,23,
21992,1610612744,GOS,Golden State Warriors,29200694,24/02/1993,GOS vs. UTH,W,240,120,43,87,0.494,3,11,0.273,31,41,0.756,16,23,39,25,16,2,15,22,
21992,1610612744,GOS,Golden State Warriors,29200671,18/02/1993,GOS vs. SEA,L,240,116,46,89,0.517,7,15,0.467,17,27,0.63,19,16,35,23,9,5,20,24,
21992,1610612744,GOS,Golden State Warriors,29200654,16/02/1993,GOS vs. SAN,W,240,133,52,90,0.578,8,13,0.615,21,29,0.724,8,25,33,38,8,0,9,23,
21992,1610612744,GOS,Golden State Warriors,29200642,14/02/1993,GOS vs. WAS,W,240,114,45,101,0.446,0,10,0,24,28,0.857,19,35,54,25,13,1,14,25,
21992,1610612744,GOS,Golden State Warriors,29200636,13/02/1993,GOS @ SAC,W,240,111,39,84,0.464,4,12,0.333,29,32,0.906,11,32,43,21,8,4,21,31,
21992,1610612744,GOS,Golden State Warriors,29200620,11/02/1993,GOS vs. PHX,L,240,100,43,105,0.41,1,10,0.1,13,20,0.65,19,29,48,22,13,6,14,21,
21992,1610612744,GOS,Golden State Warriors,29200605,09/02/1993,GOS vs. ATL,L,240,114,45,92,0.489,3,12,0.25,21,29,0.724,14,25,39,29,8,3,13,24,
21992,1610612744,GOS,Golden State Warriors,29200595,07/02/1993,GOS @ BOS,L,240,82,31,69,0.449,3,8,0.375,17,23,0.739,9,29,38,15,7,3,12,22,
21992,1610612744,GOS,Golden State Warriors,29200580,05/02/1993,GOS @ WAS,L,240,111,42,86,0.488,1,10,0.1,26,39,0.667,14,19,33,15,13,3,16,22,
21992,1610612744,GOS,Golden State Warriors,29200578,04/02/1993,GOS @ NYK,L,240,101,39,86,0.453,3,11,0.273,20,30,0.667,14,28,42,20,12,1,15,29,
21992,1610612744,GOS,Golden State Warriors,29200564,02/02/1993,GOS @ CLE,L,240,90,41,86,0.477,2,13,0.154,6,8,0.75,14,26,40,23,6,3,22,15,
21992,1610612744,GOS,Golden State Warriors,29200557,01/02/1993,GOS @ MIL,L,240,102,39,83,0.47,3,8,0.375,21,34,0.618,12,28,40,22,9,4,23,28,
21992,1610612744,GOS,Golden State Warriors,29200538,29/01/1993,GOS vs. LAC,L,240,105,40,86,0.465,4,16,0.25,21,33,0.636,14,28,42,30,9,5,14,19,
21992,1610612744,GOS,Golden State Warriors,29200522,27/01/1993,GOS vs. DEN,W,240,123,43,82,0.524,4,13,0.308,33,41,0.805,12,34,46,34,11,5,23,25,
21992,1610612744,GOS,Golden State Warriors,29200521,26/01/1993,GOS @ POR,L,240,133,49,88,0.557,10,18,0.556,25,32,0.781,12,22,34,27,9,3,18,30,
21992,1610612744,GOS,Golden State Warriors,29200496,22/01/1993,GOS vs. SEA,L,290,114,42,100,0.42,5,15,0.333,25,34,0.735,13,30,43,25,16,1,20,22,
21992,1610612744,GOS,Golden State Warriors,29200478,20/01/1993,GOS vs. UTH,W,240,120,43,77,0.558,3,7,0.429,31,41,0.756,12,26,38,27,8,5,15,18,
21992,1610612744,GOS,Golden State Warriors,29200466,18/01/1993,GOS vs. SAC,L,240,107,40,88,0.455,4,8,0.5,23,33,0.697,17,21,38,30,11,4,13,30,
21992,1610612744,GOS,Golden State Warriors,29200454,16/01/1993,GOS @ IND,L,240,116,42,93,0.452,3,12,0.25,29,36,0.806,13,32,45,20,15,7,16,25,
21992,1610612744,GOS,Golden State Warriors,29200446,15/01/1993,GOS @ CHI,L,240,101,41,84,0.488,3,7,0.429,16,23,0.696,14,23,37,28,11,1,23,23,
21992,1610612744,GOS,Golden State Warriors,29200433,13/01/1993,GOS @ PHL,L,240,122,50,103,0.485,5,13,0.385,17,24,0.708,18,32,50,26,12,2,18,23,
21992,1610612744,GOS,Golden State Warriors,29200429,12/01/1993,GOS @ ATL,L,240,118,47,89,0.528,5,10,0.5,19,25,0.76,15,29,44,29,4,4,21,26,
21992,1610612744,GOS,Golden State Warriors,29200410,09/01/1993,GOS @ DET,W,240,108,39,78,0.5,6,14,0.429,24,42,0.571,7,33,40,22,6,1,16,35,
21992,1610612744,GOS,Golden State Warriors,29200393,07/01/1993,GOS vs. MIA,W,240,119,38,74,0.514,3,10,0.3,40,57,0.702,17,22,39,25,12,2,19,27,
21992,1610612744,GOS,Golden State Warriors,29200375,05/01/1993,GOS @ SEA,L,240,106,40,81,0.494,8,17,0.471,18,25,0.72,10,19,29,22,12,10,16,28,
21992,1610612744,GOS,Golden State Warriors,29200364,02/01/1993,GOS vs. HOU,W,240,113,44,84,0.524,2,7,0.286,23,32,0.719,12,32,44,32,4,4,13,26,
21992,1610612744,GOS,Golden State Warriors,29200346,29/12/1992,GOS @ HOU,W,240,132,54,86,0.628,5,8,0.625,19,23,0.826,8,35,43,29,12,2,21,24,
21992,1610612744,GOS,Golden State Warriors,29200336,28/12/1992,GOS @ SAN,W,240,106,46,99,0.465,3,11,0.273,11,15,0.733,16,29,45,29,6,1,13,27,
21992,1610612744,GOS,Golden State Warriors,29200325,26/12/1992,GOS @ DAL,W,240,110,44,89,0.494,2,5,0.4,20,30,0.667,14,40,54,27,9,6,15,25,
21992,1610612744,GOS,Golden State Warriors,29200315,23/12/1992,GOS vs. DAL,W,240,111,41,81,0.506,5,13,0.385,24,38,0.632,12,33,45,20,9,6,15,19,
21992,1610612744,GOS,Golden State Warriors,29200302,22/12/1992,GOS @ PHX,L,240,104,38,76,0.5,8,14,0.571,20,35,0.571,16,25,41,19,4,7,18,23,
21992,1610612744,GOS,Golden State Warriors,29200295,20/12/1992,GOS @ POR,L,240,114,45,90,0.5,3,8,0.375,21,25,0.84,15,32,47,25,7,4,25,32,
21992,1610612744,GOS,Golden State Warriors,29200292,19/12/1992,GOS vs. MIN,W,265,122,42,102,0.412,4,11,0.364,34,43,0.791,22,42,64,28,5,9,11,20,
21992,1610612744,GOS,Golden State Warriors,29200268,16/12/1992,GOS @ LAC,W,265,116,46,87,0.529,1,6,0.167,23,28,0.821,13,28,41,27,8,5,24,24,
21992,1610612744,GOS,Golden State Warriors,29200262,15/12/1992,GOS vs. LAC,W,240,109,43,88,0.489,3,8,0.375,20,33,0.606,15,36,51,26,8,9,14,23,
21992,1610612744,GOS,Golden State Warriors,29200247,12/12/1992,GOS @ SAC,W,240,124,47,87,0.54,5,14,0.357,25,30,0.833,12,26,38,23,8,10,11,30,
21992,1610612744,GOS,Golden State Warriors,29200226,10/12/1992,GOS vs. MIL,W,240,114,39,73,0.534,3,6,0.5,33,44,0.75,10,29,39,23,8,5,17,25,
21992,1610612744,GOS,Golden State Warriors,29200207,08/12/1992,GOS vs. IND,L,240,115,43,89,0.483,2,11,0.182,27,40,0.675,19,26,45,23,3,8,15,33,
21992,1610612744,GOS,Golden State Warriors,29200193,05/12/1992,GOS vs. ORL,W,240,119,42,95,0.442,1,6,0.167,34,39,0.872,19,43,62,25,7,10,15,26,
21992,1610612744,GOS,Golden State Warriors,29200184,04/12/1992,GOS @ DEN,L,240,113,41,91,0.451,4,12,0.333,27,34,0.794,13,31,44,20,10,9,19,30,
21992,1610612744,GOS,Golden State Warriors,29200173,02/12/1992,GOS vs. CHH,L,240,110,40,88,0.455,2,4,0.5,28,35,0.8,15,26,41,23,6,4,22,28,
21992,1610612744,GOS,Golden State Warriors,29200154,28/11/1992,GOS vs. PHX,W,240,134,49,80,0.613,2,5,0.4,34,48,0.708,8,31,39,29,8,5,14,28,
21992,1610612744,GOS,Golden State Warriors,29200144,27/11/1992,GOS @ PHX,L,240,107,43,94,0.457,3,10,0.3,18,24,0.75,18,27,45,18,7,4,16,29,
21992,1610612744,GOS,Golden State Warriors,29200119,24/11/1992,GOS vs. CHI,L,240,92,39,86,0.453,2,7,0.286,12,22,0.545,14,22,36,21,5,3,14,27,
21992,1610612744,GOS,Golden State Warriors,29200112,22/11/1992,GOS @ NJN,W,240,114,46,89,0.517,1,6,0.167,21,26,0.808,17,31,48,24,8,6,15,22,
21992,1610612744,GOS,Golden State Warriors,29200099,20/11/1992,GOS @ CHH,L,265,110,44,98,0.449,6,10,0.6,16,24,0.667,13,32,45,25,8,8,14,34,
21992,1610612744,GOS,Golden State Warriors,29200088,19/11/1992,GOS @ ORL,L,240,102,39,92,0.424,2,11,0.182,22,35,0.629,15,26,41,24,9,5,15,36,
21992,1610612744,GOS,Golden State Warriors,29200073,17/11/1992,GOS @ MIA,W,240,125,48,102,0.471,4,10,0.4,25,39,0.641,24,26,50,20,13,8,15,32,
21992,1610612744,GOS,Golden State Warriors,29200069,15/11/1992,GOS @ LAL,L,240,102,46,102,0.451,3,11,0.273,7,9,0.778,21,29,50,21,9,4,23,26,
21992,1610612744,GOS,Golden State Warriors,29200062,14/11/1992,GOS vs. POR,L,240,116,42,80,0.525,5,13,0.385,27,42,0.643,8,29,37,29,4,4,19,34,
21992,1610612744,GOS,Golden State Warriors,29200046,12/11/1992,GOS vs. CLE,L,290,122,51,101,0.505,4,9,0.444,16,22,0.727,12,25,37,29,7,7,19,28,
21992,1610612744,GOS,Golden State Warriors,29200034,10/11/1992,GOS vs. LAL,L,240,106,40,87,0.46,1,8,0.125,25,34,0.735,12,35,47,21,7,2,18,32,
21992,1610612744,GOS,Golden State Warriors,29200012,07/11/1992,GOS @ MIN,W,265,121,50,95,0.526,4,6,0.667,17,33,0.515,15,25,40,23,16,3,16,28,
21992,1610612744,GOS,Golden State Warriors,29200008,06/11/1992,GOS @ UTH,W,240,129,51,85,0.6,1,6,0.167,26,33,0.788,12,27,39,22,9,9,13,31,
41991,1610612744,GOS,Golden State Warriors,49100027,30/04/1992,GOS @ SEA,L,240,116,43,98,0.439,5,15,0.333,25,39,0.641,17,24,41,24,14,6,8,26,
41991,1610612744,GOS,Golden State Warriors,49100018,28/04/1992,GOS @ SEA,L,240,128,45,81,0.556,7,13,0.538,31,40,0.775,10,12,22,28,12,4,18,27,
41991,1610612744,GOS,Golden State Warriors,49100011,25/04/1992,GOS vs. SEA,W,240,115,42,88,0.477,3,9,0.333,28,42,0.667,16,32,48,21,7,5,11,28,
41991,1610612744,GOS,Golden State Warriors,49100003,23/04/1992,GOS vs. SEA,L,240,109,40,85,0.471,2,10,0.2,27,33,0.818,12,22,34,20,8,4,12,28,
21991,1610612744,GOS,Golden State Warriors,29101103,19/04/1992,GOS vs. SEA,W,240,108,39,79,0.494,5,10,0.5,25,40,0.625,15,29,44,19,12,3,24,24,
21991,1610612744,GOS,Golden State Warriors,29101091,17/04/1992,GOS vs. LAC,W,240,116,43,79,0.544,3,8,0.375,27,41,0.659,13,30,43,28,6,4,18,28,
21991,1610612744,GOS,Golden State Warriors,29101072,14/04/1992,GOS @ MIN,W,240,122,48,99,0.485,4,7,0.571,22,25,0.88,21,34,55,30,10,11,13,22,
21991,1610612744,GOS,Golden State Warriors,29101059,13/04/1992,GOS @ UTH,L,240,99,33,91,0.363,3,14,0.214,30,39,0.769,19,22,41,19,3,5,11,32,
21991,1610612744,GOS,Golden State Warriors,29101052,11/04/1992,GOS vs. PHX,W,240,134,50,98,0.51,4,17,0.235,30,37,0.811,23,24,47,27,7,2,16,27,
21991,1610612744,GOS,Golden State Warriors,29101025,08/04/1992,GOS vs. DAL,W,240,110,37,87,0.425,3,14,0.214,33,43,0.767,17,39,56,18,12,7,14,22,
21991,1610612744,GOS,Golden State Warriors,29101017,07/04/1992,GOS @ POR,L,240,101,39,74,0.527,5,11,0.455,18,26,0.692,11,27,38,15,6,3,19,25,
21991,1610612744,GOS,Golden State Warriors,29101010,05/04/1992,GOS vs. POR,L,240,122,46,90,0.511,4,16,0.25,26,34,0.765,12,26,38,29,11,2,17,31,
21991,1610612744,GOS,Golden State Warriors,29100996,03/04/1992,GOS vs. SAC,W,265,124,50,104,0.481,3,12,0.25,21,30,0.7,13,42,55,32,6,8,19,30,
21991,1610612744,GOS,Golden State Warriors,29100984,02/04/1992,GOS @ PHX,L,240,105,41,80,0.513,1,9,0.111,22,28,0.786,9,24,33,23,4,4,17,30,
21991,1610612744,GOS,Golden State Warriors,29100973,31/03/1992,GOS @ SAC,W,290,148,57,106,0.538,7,11,0.636,27,33,0.818,14,38,52,31,16,4,21,38,
21991,1610612744,GOS,Golden State Warriors,29100964,30/03/1992,GOS vs. PHL,W,240,124,53,95,0.558,4,9,0.444,14,18,0.778,14,30,44,35,10,4,13,16,
21991,1610612744,GOS,Golden State Warriors,29100955,28/03/1992,GOS @ NJN,W,265,153,51,103,0.495,4,12,0.333,47,59,0.797,19,27,46,18,13,8,17,31,
21991,1610612744,GOS,Golden State Warriors,29100944,27/03/1992,GOS @ IND,W,240,125,49,94,0.521,3,5,0.6,24,32,0.75,17,22,39,28,15,1,16,21,
21991,1610612744,GOS,Golden State Warriors,29100931,25/03/1992,GOS @ DET,W,240,103,38,81,0.469,4,9,0.444,23,29,0.793,13,29,42,20,7,6,17,32,
21991,1610612744,GOS,Golden State Warriors,29100921,23/03/1992,GOS @ ATL,L,265,125,52,104,0.5,4,12,0.333,17,20,0.85,14,28,42,32,9,1,19,28,
21991,1610612744,GOS,Golden State Warriors,29100914,22/03/1992,GOS @ BOS,L,240,97,40,92,0.435,2,7,0.286,15,22,0.682,12,27,39,19,7,6,16,20,
21991,1610612744,GOS,Golden State Warriors,29100903,20/03/1992,GOS @ CLE,L,240,107,42,88,0.477,1,9,0.111,22,31,0.71,13,27,40,24,9,6,12,33,
21991,1610612744,GOS,Golden State Warriors,29100887,18/03/1992,GOS vs. MIN,W,240,123,45,90,0.5,4,8,0.5,29,37,0.784,15,29,44,27,9,4,12,16,
21991,1610612744,GOS,Golden State Warriors,29100876,17/03/1992,GOS @ SEA,W,240,119,45,83,0.542,3,7,0.429,26,38,0.684,13,27,40,25,14,8,20,25,
21991,1610612744,GOS,Golden State Warriors,29100847,12/03/1992,GOS vs. DET,L,240,112,42,88,0.477,8,16,0.5,20,30,0.667,9,31,40,18,8,5,16,25,
21991,1610612744,GOS,Golden State Warriors,29100838,10/03/1992,GOS vs. NJN,W,240,129,44,80,0.55,2,7,0.286,39,48,0.813,12,29,41,24,16,3,22,24,
21991,1610612744,GOS,Golden State Warriors,29100821,08/03/1992,GOS @ LAC,L,240,96,40,81,0.494,3,9,0.333,13,19,0.684,10,23,33,16,13,5,17,18,
21991,1610612744,GOS,Golden State Warriors,29100816,07/03/1992,GOS vs. HOU,W,240,110,45,90,0.5,5,10,0.5,15,20,0.75,13,26,39,33,10,3,15,21,
21991,1610612744,GOS,Golden State Warriors,29100798,05/03/1992,GOS vs. CLE,W,240,116,49,100,0.49,3,9,0.333,15,19,0.789,16,30,46,25,14,5,10,17,
21991,1610612744,GOS,Golden State Warriors,29100787,03/03/1992,GOS vs. UTH,L,240,101,41,90,0.456,2,11,0.182,17,24,0.708,11,20,31,22,12,1,13,21,
21991,1610612744,GOS,Golden State Warriors,29100778,02/03/1992,GOS @ SAC,W,240,118,50,91,0.549,7,12,0.583,11,21,0.524,16,31,47,30,6,5,20,18,
21991,1610612744,GOS,Golden State Warriors,29100768,29/02/1992,GOS vs. MIA,W,240,136,53,92,0.576,6,13,0.462,24,30,0.8,10,40,50,34,7,8,18,22,
21991,1610612744,GOS,Golden State Warriors,29100750,27/02/1992,GOS @ SAN,L,240,103,40,87,0.46,3,11,0.273,20,26,0.769,12,24,36,16,6,4,14,26,
21991,1610612744,GOS,Golden State Warriors,29100741,26/02/1992,GOS @ HOU,L,240,116,51,81,0.63,1,6,0.167,13,18,0.722,7,21,28,28,14,3,14,18,
21991,1610612744,GOS,Golden State Warriors,29100729,24/02/1992,GOS @ DAL,W,240,138,49,81,0.605,6,9,0.667,34,47,0.723,10,26,36,26,14,8,16,31,
21991,1610612744,GOS,Golden State Warriors,29100717,22/02/1992,GOS @ LAL,W,240,126,51,84,0.607,5,10,0.5,19,24,0.792,8,32,40,29,5,2,20,22,
21991,1610612744,GOS,Golden State Warriors,29100707,21/02/1992,GOS vs. PHX,W,240,123,49,96,0.51,5,11,0.455,20,30,0.667,19,29,48,27,10,2,19,23,
21991,1610612744,GOS,Golden State Warriors,29100697,19/02/1992,GOS vs. BOS,W,240,117,42,85,0.494,4,9,0.444,29,36,0.806,10,26,36,17,8,2,12,25,
21991,1610612744,GOS,Golden State Warriors,29100679,17/02/1992,GOS vs. LAL,W,240,116,49,108,0.454,2,6,0.333,16,20,0.8,29,29,58,24,8,3,10,20,
21991,1610612744,GOS,Golden State Warriors,29100666,15/02/1992,GOS vs. SEA,W,240,140,54,95,0.568,2,11,0.182,30,39,0.769,16,30,46,29,10,3,11,25,
21991,1610612744,GOS,Golden State Warriors,29100655,13/02/1992,GOS vs. SAN,W,240,109,47,87,0.54,1,6,0.167,14,26,0.538,12,27,39,31,20,3,20,16,
21991,1610612744,GOS,Golden State Warriors,29100639,11/02/1992,GOS vs. WAS,W,240,139,55,94,0.585,7,11,0.636,22,32,0.688,12,30,42,33,15,4,15,22,
21991,1610612744,GOS,Golden State Warriors,29100629,06/02/1992,GOS @ CHH,L,240,113,50,102,0.49,0,4,0,13,23,0.565,19,28,47,26,9,4,23,21,
21991,1610612744,GOS,Golden State Warriors,29100620,05/02/1992,GOS @ MIA,L,240,124,53,91,0.582,0,4,0,18,24,0.75,8,23,31,29,8,5,19,27,
21991,1610612744,GOS,Golden State Warriors,29100606,03/02/1992,GOS @ ORL,W,240,122,50,97,0.515,0,7,0,22,28,0.786,18,34,52,33,8,8,13,18,
21991,1610612744,GOS,Golden State Warriors,29100598,02/02/1992,GOS @ NYK,W,240,120,45,83,0.542,2,7,0.286,28,32,0.875,13,26,39,26,8,5,14,22,
21991,1610612744,GOS,Golden State Warriors,29100589,31/01/1992,GOS vs. DEN,W,240,124,46,102,0.451,2,6,0.333,30,40,0.75,22,34,56,24,13,9,17,26,
21991,1610612744,GOS,Golden State Warriors,29100573,29/01/1992,GOS @ LAL,L,240,99,42,82,0.512,0,4,0,15,25,0.6,14,28,42,24,7,4,19,29,
21991,1610612744,GOS,Golden State Warriors,29100565,28/01/1992,GOS vs. POR,L,265,116,49,101,0.485,5,15,0.333,13,24,0.542,16,30,46,28,11,5,16,25,
21991,1610612744,GOS,Golden State Warriors,29100547,24/01/1992,GOS vs. NYK,L,240,109,39,79,0.494,0,7,0,31,43,0.721,9,21,30,19,13,4,9,29,
21991,1610612744,GOS,Golden State Warriors,29100526,22/01/1992,GOS vs. ATL,W,240,136,55,97,0.567,3,8,0.375,23,25,0.92,17,31,48,36,12,5,19,17,
21991,1610612744,GOS,Golden State Warriors,29100515,20/01/1992,GOS vs. CHH,W,240,135,55,103,0.534,1,2,0.5,24,36,0.667,18,38,56,40,14,6,21,25,
21991,1610612744,GOS,Golden State Warriors,29100501,18/01/1992,GOS @ DAL,W,240,143,50,85,0.588,1,3,0.333,42,53,0.792,9,39,48,24,10,7,17,33,
21991,1610612744,GOS,Golden State Warriors,29100486,16/01/1992,GOS @ HOU,W,240,98,40,94,0.426,1,7,0.143,17,23,0.739,13,32,45,21,7,7,15,19,
21991,1610612744,GOS,Golden State Warriors,29100473,14/01/1992,GOS @ SAN,W,240,124,50,92,0.543,4,8,0.5,20,23,0.87,6,29,35,20,5,3,8,23,
21991,1610612744,GOS,Golden State Warriors,29100463,11/01/1992,GOS @ PHX,L,240,118,45,88,0.511,0,8,0,28,40,0.7,9,30,39,23,8,4,16,30,
21991,1610612744,GOS,Golden State Warriors,29100444,10/01/1992,GOS vs. SAN,L,240,120,47,98,0.48,4,15,0.267,22,26,0.846,12,31,43,25,15,5,16,29,
21991,1610612744,GOS,Golden State Warriors,29100407,04/01/1992,GOS vs. IND,W,240,140,50,89,0.562,1,6,0.167,39,46,0.848,12,35,47,32,12,4,16,28,
21991,1610612744,GOS,Golden State Warriors,29100392,02/01/1992,GOS vs. DEN,W,240,125,43,87,0.494,4,10,0.4,35,41,0.854,14,21,35,24,11,5,18,19,
21991,1610612744,GOS,Golden State Warriors,29100384,30/12/1991,GOS @ LAL,W,240,114,49,88,0.557,4,8,0.5,12,20,0.6,16,31,47,29,7,2,15,20,
21991,1610612744,GOS,Golden State Warriors,29100366,27/12/1991,GOS @ MIN,W,265,106,44,100,0.44,2,5,0.4,16,23,0.696,18,36,54,24,13,14,18,24,
21991,1610612744,GOS,Golden State Warriors,29100361,26/12/1991,GOS @ DEN,W,240,110,39,80,0.488,3,9,0.333,29,40,0.725,13,22,35,16,11,8,13,23,
21991,1610612744,GOS,Golden State Warriors,29100334,21/12/1991,GOS @ SEA,L,240,112,49,89,0.551,1,4,0.25,13,20,0.65,10,27,37,20,5,7,14,29,
21991,1610612744,GOS,Golden State Warriors,29100325,20/12/1991,GOS vs. POR,W,240,123,42,84,0.5,2,11,0.182,37,49,0.755,13,30,43,24,15,3,19,27,
21991,1610612744,GOS,Golden State Warriors,29100309,18/12/1991,GOS @ LAC,W,240,104,39,89,0.438,1,4,0.25,25,31,0.806,11,32,43,24,13,5,15,24,
21991,1610612744,GOS,Golden State Warriors,29100303,17/12/1991,GOS vs. MIN,W,240,119,44,88,0.5,1,3,0.333,30,33,0.909,17,29,46,21,8,3,20,23,
